text,kategori
Masalah hanya bisa diselesaikan oleh mereka yang memahami dengan baik masalah tersebut. Maka hanya  Anies Rasyid Baswedan-lah satu-satunya presiden Indonesia yang bisa membawa Indonesia menuju masa Kejayaan 👍,anis_Netral
Pak prabowo sebagai menhan nyelesain papua ajh ga beres beres giman jadi presiden nyelesain berbagai maslah lainny,prabowo_Netral
Solusi tanpa bukti itu NOL 😂,random_Netral
Prabowo sedikit kata tp kreja nyata Anis bayk  mencela faktanya kerja. Nolll besarrr,anis_Netral
ANIS NGMG DOANG GADA BUKTI😂😂,anis_Netral
Hidup pak prabowa betul persatuan dan kesatuan hrs dipelihara baru ada keamanan kl sudah aman dan kita bersatu pasti semuanya bisa dicapai,random_Netral
Pak anis cuma pinter ngomong aja...lamis..,anis_Netral
"Prabowo kenapa ya bawa bawa nama jokowi terus,  
   Apa mau berlindung dan maju dibawah naungan jokowi,

    Pilpres kemaren gua berkoar2 dukung prabowo, tapi dikali ini sangat tidak puas dengan pendapat2 nya 😪",prabowo_Netral
"01,oke,❤🙏👍👍",random_Netral
"Tadinya saya dukung prabowo 
Tapi melihat gagasan dan pendapat anis 

Top markotop

Yang merasa gagasan & pendapat pemikiran anis TOP 

Silahkan LIKE",anis_Positif
Visi misi ganjar malah cerita,ganjar_Netral
Kote singkawang punye cerite,random_Netral
Kote singkawang punye cerite,random_Netral
Kota singkawang punya cerita,random_Netral
Bener banget,random_Netral
Bener bgt,random_Netral
❤😂❤,random_Netral
​@Darwisparase,random_Netral
Seperti memahami bahwa angin tidak punya KTP 😅,random_Netral
Bisa aje bang jamedd,random_Netral
BUKTINYA NGEIZININ CHINDO TINGGAL DI PIK SEMUA 😂😂,random_Netral
"kalo msalah visi misi,gagasan,teori kan memang dr dulu dia jago....dah gt ajah 🤭",random_Positif
"anies emang jago ngomong, tp kerja nya masih diragukan",anis_Netral
Anis pasti kalah😂,anis_Netral
"ASSALAMU'ALAIKUM
Wrwb sahabat",random_Netral
"Anissssss, mana janji mu rumah DP 0% buat rakyat miskin,  mulut mu terlalu maniszsssssss",anis_Netral
"Udah ini bukan kita balik aja yok ke rell masing"" jadi fanatik itu gak enak wee.. Mending kerja aaja jagan mikir duit capres😂😂 saya jelas golput groub
Gak ada yang bisa ngeleuluhin pikiran dan mental dan perasan saya soal presiden nantinya ... 3 orang tsb ngak enak miloh mending golput😂",random_Netral
1out putih out gemoy gasss,random_Netral
"Kalo korupsi benar2 di brantas tegas, rakyat indonesia akan makmur sejahtera ..",random_Netral
Satu putaran Ganjar mahfud menang pilpres 2024,ganjar_Netral
setiap orang mengejar tah2 mimang pintar berbicarha,random_Netral
Prabowooo❤,prabowo_Netral
Semoga pak aneisz yng jadi presiden amiinnn,random_Netral
"Pak Anies netral menyampaikan visi nya, Anies berhasil presiden Indonesia",anis_Netral
"Semoga Allah SWT kabulkan, insyaallah anies Baswedan jadi presiden 2024,aminkan semuanya",anis_Netral
"orang indo harus bisa baca karakter asli anies, dia itu licik, pinter ngomong tapi hasil  kerja nol. dan menghalalkan segala cara, contoh waktu dia main politik agama dulu",anis_Netral
debat/ada gagasan.pr calon pemimpin.dr dl smp skr sama cm diulang2.dan kenyataan juga sm.rkyt tetep susah.,random_Netral
silahkan aja pd brebut kekuasaan.rkyt kecil klo gk kerja keras.gk bs makan,random_Netral
Pk Anis capres paling cerdas adil,anis_Netral
Pk anis itu banyak hayalan di kira segampang mengatur rumah tangga basih itu masarakat sudah pintar,anis_Netral
Pintar ngomong doang tapi tdk mengerti omongn nya sendiri ..semoga PK Prabowo JD presiden .....Indonesia....PK Anis bisanya pitnah doang...,anis_Netral
Siapa pun peresiden ya harus siap  menjaga amanah rakyat kalo tidak bisa menjaga amanah rakyat maka bersiap lah untuk mundur dari jabatan ya,random_Netral
Jurus maut masuk hrreeee,random_Netral
Krn janji manis enak di dengar sulit di buktikan,anis_Netral
Pak Bowo solusi nya,random_Netral
Iya tapi ngk akan bisa dbrantas smpe 0% ini indonesia bosss,random_Netral
Bagus sekali,random_Netral
😂,random_Netral
Emng cuman pandai berkata2 bro siapa j bisa cumn ngomong j,random_Netral
Uda pandai orang buat anak ku  .bilang sama bg rm ayo bg masuk kamar kubilang ketawa dia hiiitrrr senang hati meilat mereka,random_Netral
Kupangil mereka papi ku ganguin 😊,random_Netral
Prabowo pasti menang,prabowo_Netral
Itu mereka jadi tni htrrree,random_Netral
Pasra orang itu hiirrree,random_Netral
Aku la irang na bapak ibu buat bts botak htreeeee,random_Netral
Emang pintar pa anis tapi  bisa balek fakta,anis_Netral
3 calon pilpres sama bagus. Maaf iya p. Sy gak milih sebab sy ad d nagri sebelah,random_Netral
Hati Ama mulut mu gak seibang nis😂😂😂😂😂,random_Netral
Semuga pak ANIS JD PRESENT AAMIIN YAAROOBB,anis_Netral
Prabowo2 anda sama sekalii tidak mencermin kan pemimpin yg baik,prabowo_Netral
Mau jadi kepala sekolah saja nyogok pak,random_Netral
Pak anis cmn pintar bicara sj urus jakarta sj tidsk beres,anis_Netral
"yang menang di debat ini enggak ada apa apanya, klau cuma ngomong semua orang bisa, tapi yg pling penting, kebijakannya pro rakyat kecil enggak, punya target realisasi enggak, saya berharap debat ini tidak saling menjatuhkan tapi saling adu gagasan buat kemajuan negri ini, dan kesejahtraan rakyat kecil",random_Netral
Tetap pak anisss,anis_Netral
"Mana yg trrpilih itu lah pilihan tuhan.klou pak ganjar ini terlalu over tinting,terlalu lebay dan terlalu berambisi.prabowo dan pak Anis lh yg bisa maju garda kedepan.mana yg terpilih ke dua nya itu lh yg terbaik di hadapan tuhan kita.Allah Humma solli Alla muhammad,waalli muhammad,",anis_Netral
Nomor urut 1 kami siap dukung,random_Netral
ingat apa yg sudah Alm. Gusdur katakan bahwa hanya PRABOWO yg ikhlas untuk Indonesia,prabowo_Netral
"siapapun yg jadi presiden RI,
hukum bagi yg korup harus ditegaskan,bila perlu diubah agak ganas dikit",random_Netral
Jakarta itu kalau tranportasi dibatasi iya akan mengurangi semuanya.. dikarta orang 1 aja mobil buat kejar2an harta,random_Netral
Bapak kamu dukun yah kok bisa tahu hati seseorang.,random_Netral
cuma Tuhan yg tau isi hati manusia :),random_Netral
Bagus sekali,random_Netral
Bagus sekali,random_Netral
Bagus sekali,random_Netral
Bagus sekali,random_Netral
Bagus sekali,random_Netral
Bagus sekali,random_Netral
Bagus sekali,random_Netral
Coba Luh jadi gubernur bisa nggak urus Jakarta,random_Netral
Pak anis menang lebih baik ke depan nya jadi pemimpin Indonesia amin🙏,anis_Netral
Lagu papua lani daerah,random_Netral
Basi banget klo capres indo slalu menjelekan padangan capres lain....apaalagi soal HAM dan yg jd mentri itu wakil nya dia hahaaaa ngakak,random_Netral
"1:07:46 Rupanya p,prabowo lebih besar emosinya dari pada ilmunya😂",prabowo_Netral
Logikanya gampang siapa yg pinter bicara itulah yg paling buruk dlam tindakan,random_Netral
"Papua tdk butu Ekonomi dan Pemba gunan, anda jgn bermimpi untuk membangun😂😂,tpi berfikir bagimana utk selesaikan masalah ham di papua itu yg benar.",random_Netral
ini mah 2 vs 3 1 wkw,random_Netral
"1 . Pak anis.. menyelesaikan mslah dngan solusi
2. Pak prabowo. Mnyelesaikan mslah dngan maslah
3. Pak ganjar. Mnyelesaikan masalah tanpa solusi",anis_Netral
Alhmdllah. Sudah hadir sosok pemimpin yg adil cerdas.. smga pak anis mnjadi presiden indonesia.... Inilah pmimpin yg kita dambakan,anis_Netral
Ini ko malakampanyedi gedungk kpuga jelas yg kami inginkan ituproram kerja snda2nanti bukan debat.  Yg kami butuhkan itu visi dan misi anda2 pbilasudaduduk jadi org o1republikini apa apa rgram kerja and22sbukan obral janji2palsuanda2mohon Didi baca ya apa yg ubapaedanpalamu ygdi uba?,random_Netral
Semoga p.Anis menang jadi Presiden,anis_Netral
Menit ke 51.55 mantap pak Prabowo...ceploss apa adanya..😅,prabowo_Netral
Semua anak Indonesia saya mendoakan,random_Netral
Desa lae sering kec Siempat nempu hilir kab Dairi sumatera Utara bukanlah daerah tertinggal hanya sskitar 2 kilometer darinkator kepala deaa namun hari ini mereka belum pernah merasakan yang namanya lampu listrik jadibjagan hanya banyak ceritanya tolong segerakan di cek,random_Netral
Brabowo presiden negara maju negara kuat..,random_Netral
ll/l I,random_Netral
"Pak anis baswedan ????

1. Apa yang di katakan oleh pa prabwo benar

2. Dengan beralasan pak anss dia mengejar demi "" KEHIDUOAN DUNIA "" 

3. Ia meraih samoai ia dapatkan lebuh dari kepunyaan.

4. Itulah pam gantajr mundur demi kemuliaaan selama lamanya untuk jadi kebyataan benar 🌹🌹🌹🌹🌹🌹🌹🌹",anis_Netral
Maluku setiap desa sudah ada pustu,random_Netral
BP Prabowo  👍👍👍🌹🌹🌹,prabowo_Netral
Ganjar cerita ap adu argumen,ganjar_Netral
Orang gak pandai bicara pasti otak nya kurang,random_Netral
Setuju,random_Netral
Apa boleh sefaktaaaa ini???,random_Netral
Setuju,random_Netral
Sip ini juga harus nah pertanyanya pilih siapa? Klo saya jelas ngak milih semua udah tinggal kerja aja ribet bener mau win mau loses yang penting besok bisa makan alhamdulilah,random_Positif
Kebalik kocak seharus nya 1vs23,random_Netral
Masasiii,random_Netral
1. Menyelesaikan masalah dengan omong doang,random_Netral
Menyelesaikan masalah dengan Bacottt😂,random_Netral
Omdo😂,random_Netral
Survey bisa membuktikan karena harus melalui KPU dan Bawaslu kemudian Pencoblosan ke TPS wakilnya seperti pak Jusuf Kalla.,random_Netral
prabowo menang,prabowo_Netral
Nah ini,random_Negatif
"Belajar ngetik dulu yang bener ,baru ngeluarin pendapat..😂",random_Netral
"Bagus p prabowo brantas korupsi,trmasuk anis korupsi harus d seret ke mja hijau",anis_Netral
"Siapa pun yang akan terpilih ingat Korupsi harus di cuci
kan dari  bumi Indonesia karena masyarakat blm sejahtera",random_Netral
"Semoga Anies Baswedan akan menjadi pemimpin yang makmur dan bisa menjadi panutan yang bagus untuk negara Indonesia, Anies Baswedan semoga menang menjadi presiden 2024 aminnn no 1 Dhe best sekali❤❤❤❤",anis_Positif
Debat  ini  masih biasa2 aj...yg Lluar biasa itu Anies Baswedan.. PPRABOWO =😢😢😢..??,anis_Netral
"yg tepat waktu dari awal  haya no 1, 👍👍👍",random_Negatif
"Presiden anti korupsi,cm bpk jokowi😅😅😅😅😅😅",random_Negatif
Merdekaaaa pak prabowoooooooooooooooo💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪💪❤❤❤❤❤❤❤❤❤❤,prabowo_Netral
"Aq yakin byk yg pilih mas gibran❤❤❤❤❤❤❤❤❤❤pokok e pak prabowoo oyessss,bolone jokowi",prabowo_Netral
Pokok e mas Gibran oyes❤,random_Netral
Kalau p prabowo bagus ....ihlas  bismillah smoga p brabowo yg menang menjadi persiden indonesia.... Ya Allah smoga di kabulkn permintaan hamba Amiiin,prabowo_Netral
"Anis mulut manis,,bukti kerjanya tidak nyata",anis_Netral
Biyasanya itu kalau pandai bicara gak bisa membuktikan,random_Netral
Mantap Pak Prowo,random_Netral
🙏🤲🙏 Ooooh Jadi begitu ya ujung -ujungnya🙏🤲🙏,random_Netral
"🙏🤲🙏 Assalamualaikum,👍👍👍💪💪💪👍👍👍🙏🤲🙏",random_Netral
Yg di sampaikan Prabowo ini sevey ke lapangan apa bukti kan,prabowo_Netral
Hidub parabowo menjadi peresiden,random_Netral
"Cocok Bagus yg di harap kan masyarakat, mudah 2 an Mudah 2an Allah. memberikan  pemimpin  yg Adil",random_Netral
"ANIS DANGAT PANDAI SEGALANYA MAKA KLO ADA ANGGARAN,PASTI BAYARNYA KELEBIHAN ,ANIS MAKANYA,,PANTASNYA JDI CLO PELABUAN AJA KKKKKKK",anis_Netral
Sekarang Prabowo bukan waktu itu ngerti nggak sih ente,prabowo_Netral
Makmur apa dimana uang DKI 80 t 😅😢,random_Netral
makmur chindo di izinin tinggal di PIK,random_Netral
Anis the next ketua RT,anis_Netral
Anis pantas jadi pelawak masa angin ga punya ktp,anis_Netral
"LLL0L""😢uRiPWPP0​ @nanangkole1555 ",random_Netral
itu kan karna urutannya yang pertama😭,random_Netral
Bagus sekali,random_Netral
"Menurut analis saya Abang Prabowo itu cenderung dalam politik dan belio salah dalam memili pasangan belio berharap dengan menggandeng Gibran belio akan terpilih sebagai presiden tapi menurut hemat saya justru sebaliknya?"" Secara pribadi saya Klir dengan Abang Prabowo tapi belum tentu pada pasangannya jika abang Prabowo mengingat priode sebelumnya saat lawan Jokowi yg puluhan kualisi partai pendukung sedangkan Abang Prabowo Anya memiliki 4 kualisi partai pendukung saat itu aku mendukung belio sepenunya dan dipesan saya untuk belio saya berkata jangan takut dan gentar pada Jokowi yg memiliki puluhan kualisi partai pendukung sekalipun kita hanya 5 kualisi partai yakinlah saya akan hubungi seluru keluarga dari Sabang sampai Merauke untuk dukung Abang Prabowo karena rakyat punya hati rakyat punya jiwa dan rakyat punya mata rakyat tahu mana yg benar mana yg salah?"" disitu jika kita belajar dari pengalaman sebelumnya bahwa kemenangan' kita bukanlah karena mereka kemenangan' kita karena sebagian besar rakyat tak suka pada pemerintahan Jokowi pada priode awal jadi apa yg Abang Prabowo arapkan dari Gibran?""dan dipriode kedua itu saat Abang Prabowo lawan Jokowi sebenarnya Abang Prabowo menang 5 persen dipitung cepat diTVONE tapi kok setelah ada perundingan dari pihak pihak lawan Abang kok seluru siaran TV lain meyiarkan Jokowi menang 5 persen disitu saya sudah menilai kalau Prabowo dicurangi bahkan pengiriman kotak surat suara yg membuktikan kemenangan' Prabowo dijagal dan gudang penyimpanan kotak surat suara dibakar dan apakah kemenangan' terletak pada Gibran putra Jokowi dan untuk priode ini yg tadinya saya telah Klir sekarang kami kecewa dan kami jadi enggan untuk mendukung Abang TTD Damsik Jainudin Soekarno sud putra",prabowo_Netral
Amin❤❤❤❤❤,random_Netral
Aamiiin,random_Netral
"Sorry yee..
Sorry yee... 

Udah kalah berapa kali harusnya ikhlas ga usah calonin lg mas...",random_Negatif
Bismillah pak Prabowo the next Presiden....,prabowo_Netral
Banyak proyek yang mangkrak dan tidak dapat suntikan dana karena kagak menjabat. Pertanyaan nya.. Ikhlas nya dari mana😂😅,random_Netral
Hi hi gua sih ogah.,random_Netral
"0:45 
❤.​ @YeeLee-qq8ip ",random_Netral
Amin,random_Netral
Semoga pak anies menjadi presiden 2024 Aamiin,anis_Netral
Aamiin ya Allah 🤲🤲,random_Netral
​ @adelyaphonna4769 banyak omong doangg,random_Netral
"Betullll.omongnya manis,stlh jdi presiden zonk😅😅😅😅😅😅😅😅",anis_Netral
Bener kelihatan orang kayak gini pinter ngomong tanpa bukti 😅😅😅,random_Netral
💪💪💪💪💪💪💪💪💪Prabowo gibran❤❤❤,prabowo_Netral
"prabowo yg sekarang sudah jauh berbeda, sudut pandang dari dalam pemerintahan lebih paham permasalahan",prabowo_Netral
"Muhaimin otak nya kotor,nanti dia mempetes Mahfut lagi,dibilang pak mahfut bukan kader NU, sekarang mau bilang apa lagi dia,kotor kamu min,",random_Netral
"Yuk 1 AMIN

#darisantriuntuknegeri
#kebangkitanislamindonesia",anis_Netral
"Pak Anis is the best.

Salam dari Timor Leste🇹🇱",anis_Positif
Hidup prabowo,prabowo_Netral
Insyaallah Pak ganjar lebih jelas lebih cerdas lebih baik yakin  dan  layak jadi presiden 2024 no 3 unggul menang Aamiin,ganjar_Negatif
"Ini real penilaian adu gagasan dri semua kandidat tadi malam :

1. Yang paling memahami isi materi dan paling menguasai panggung saya rasa untuk saat ini cuma pak Anies..

2. Prabowo masih belum mampu mengontrol emosi... mengunakan penyerangan personal bukan berdasar pada kebijakan/kinerja kandidat.. cara ngomongnya masih terlalu dasar/awam sehingga terdengar kurang berkualitas sebagai seorang elit politik..

3. Ganjar terkesan kaku dan masih terlihat bingung dalam mengunakan kosa kata, sehingga terkesan cara komunikasinya seolah memaksakan agar terlihat cerdas.. 
Namun overall masih bisa di pahami.",anis_Netral
Pretttttttttttttt,random_Netral
Sangat manis sekali dari pak Anies masalah Agama ini yg benar menjalan Panca sila yg baik sayangnya waktu pembukaan salamnya tidak semua agama sebagaimana no urut 2 dan 3 berarti Anies hanya setengah hati apalagi tidak mau meneruskan IKN sy serukan rakyat kalimantan jangan mau memilih orang yg tidak senang dgn IKN,anis_Negatif
"Pak Ganjar gaya bicaranya Jelas ya 
Mudah di mengerti",ganjar_Netral
"Apapun hasil Debat tsbt, tetap tidak mempengaruhi pikiran rakyat, krn calon pemimpin di nilai, BUKAN dari hasil debat,bukan dari pintar bicara, namun bgmn memimpin negara yg akan mmbuat rakyat bahagia dan sejahtera.  Hny Bpk Prabowo Subianto yg bisa menjadikan kedaulatan rakyat Indonesia dan kemakmuran rakyat Indonesia di masa yg akan datang.untuk itu mari kita berkaca diri, JANGAN percaya dari ucapan dan ungkapan saja, tapi bukti fakta dan nyatanya.kita tidak butuh pemimpin yg pandai bicara,namun kita butuh pemimpin yg PEMBERANI dan bisa mengayomi rakyat,menjaga kedaulatan Bangsa dan Negara, krn kita bituh PEMIMPIN dari Purnawirawan TNI bukan dr SIPIL,yg selalu Tegas dlm memimpin Bangsa. Untuk itu ayo seluruh rakyat Indonesia besok 14 februari 2024, COBLOS NO.2 ,calon Pemimpin yg Tegas dan Pemberani. PRABOWO SUBIANTO & GIBRAN RAKABUMING RAKA, duet sejati TUA & MUDA Milenial.SUKSES SELAMANYA.    2 TOP MATKOTOP",prabowo_Negatif
"Pak Anis is the best InsyaaAllah no 1 menang 1 putaran, masyarakat adil makmur n sejahtera akan terwujud 🤲 👍",anis_Positif
"Anis klo di suruh ngomong jagonya,coba laksanakan yg telah di di sampaikan tdk ada satu pun yg terealisasi,sdh ada pengalamannya.",anis_Netral
prabowo saat jawab pertanyaan ganjar soal pengadilan HAM dan menunjukan dimana kubur para korban... prabowo tidak menjawab yg soal kuburan para korban,prabowo_Netral
Prabowo exmoshi  bismillah ganjar mahpud,prabowo_Netral
prabowo di speech awal opening bilang indonesia msh aman.. padahal dulu dia bilang indonesia bisa bubar,prabowo_Netral
"dr debat semalam... ketauan aslinya.. anies selama ini diframing bijak tenang kalem meski dizalimi tapi aslinya ngeri loh... nalurinya agresif.. tanpa belas kasihan.. 
dr awak aja sdh nyerang.. 

lalu prabowo selama ini diframing gemoy santun beradab baik.. jauh beda dr 2014 dan 2019 tapi aslinya msh sama.. ngamukan emosional dan juga diframing intelek namun faktanya dia sdh habis..

sdh sulit berpikir yg berat dan dalam.. 
peak perfomance jauh menurun.. 
fokus pun menurun jauh, misal di debat kmrn temanya ttg HAM, Demokrasi, dan Korupsi tapi prabowo menanyakan polusi udara ke Anies dan bertanya soal pupuk juga pengangguran ke Ganjar.. out of topic

ganjar selama ini diframing baperan mudah marah anti kritik namun faktanya tenang kalem jago story telling.. dan ga ada blunder... 

framing media dan para buzzer terbantahkan di debat kmrn",anis_Negatif
Anies jd presiden 2024 .Bismillah,anis_Netral
Anis pandai cakap kosong 😂😂,anis_Netral
😊,random_Netral
Smga saja BPK prabowo.dan mas gibran❤❤❤❤,prabowo_Netral
Ganja r Pranowo is okey. Pilih GaMa!,random_Netral
%q,random_Netral
❤❤,random_Netral
Stuju,random_Netral
L05KFC,random_Netral
"Mm mm mm mm mm mm mm MMM,.",random_Netral
"​@@ndiboy-dl2tqiya ini debatin pak Prabowo gasii,  pak prabowo jg gbs diem aja sedangkan dia mantan jenderal yg di dasari jiwa yg tegas",prabowo_Netral
"pak anies ini ngomongnya paling pinter, tapi biasa.nya yg bisa eksekusi justru yg ngomongnya paling belibet, tau kan",anis_Netral
Iyadeh si paling paham wkwkwk,random_Netral
​@@ndiboy-dl2tq7 gt bu bu bgtiu😮😂❤l😊,random_Positif
"​@@ndiboy-dl2tqjadi presiden ga cuma diserang 2 pihak. Kalau gampang stres, gmn dia mau memimpin bangsa",random_Netral
Pinter omong aja banyak 😅 .  Tapi minim bukti nyata,random_Netral
ANIS😂PENGARANG KATA JKATA....KERJA NOL..........MENDING JADII  CUBIR PRESIDEN SAJA ANIS,anis_Netral
Komen. Org dungu,random_Netral
"IKN itu menggunakan APBN, masih banyak yang perlu diselesaikan. IKN itu terlalu mubazir.. Bagus selesaikan masalah yang lain, rakyat lebih membutuhkan..",random_Netral
"​ @nyanyakerika2858 prcuma bang d debatin, IKN d bikin emg sengaja untuk pelarian bang, karena pemerintahan nya udh gak sanggup buat ngurusin macet yg gak kelar2, d tambh polusi d jkarta makin parah, gak mau banjir tp lahan2 penghijauan d ganti aspal smua.. pemimpin kite mngkin kecil nye hobi bnget maen monopoli 😊",random_Netral
😂😂😂😂,random_Netral
😅,random_Netral
Àaaàaàqq,random_Netral
Ogah,random_Netral
😅,random_Netral
Sorry yee,random_Negatif
"Sya sih yes untk pak prabowo, tapi wakilnya.., sorry yeee..",prabowo_Positif
No1. Is the best. InsyaAllah Amanah.,random_Positif
"Manis ucapan diawal ,namanya aja mau menjabat wkwk..setelah terpilih lihatlah nanti akan pahit di akhir ..siapapun pemimpin nya gak kerja keras gk makan",anis_Netral
wkwkwwkwk,random_Netral
APAAN MAKMUR?  ISINYA KEBANYAKAN CHINDO SKRNG DI JAKARTA SIAPA ITU PELAKU NGIZININ BANGUN PIK???,random_Netral
"😂😂😂😂mau 1 putaran bagaimana dgan angin ga punya KTP?😂😂😂😂😂
org dgan cara berbicara seperti si Anis ini bisa memenangkan pemilihan presiden dgan 1 putaran?😂😂😂😂mendingan  si Anis JD ketua RT d kompleksmu bro😂😂😂😂😂",anis_Netral
 @sakuliae7009  sy aja cm ketawa laini malah dijelasin detail gtu 🤧🤣,random_Netral
Pak amis layak jadi pelawak indosiar,random_Netral
​ @sakuliae7009 😢😢,random_Netral
Pk Anis gk ada aura2nya dikitpun😂,anis_Netral
Polusi di jakarta mungkin mau di buatin akte kelahiran 😂,random_Netral
"Ketiga Colon pemimpin ini bagus, harus bersatu",random_Netral
Anies adalah orang yang sangat pintar,anis_Netral
​ @SitiKhotimah-m1s pintar ngomong...tong kosong,random_Netral
Kan emg bener.,random_Netral
"😂😂😂

Keq kenal deket aje loe bisa nilai org hnya berdaaran asumsi,kecuali loe dukun,baru org percaya penilaian loe...sejak jd gubernur anis slalu di fitnah,di ejek,ga ada yg di laporin,tp loe nilai sbg org ekspresif....
Loe nilai cma dr hsil nonton konten2 yg di buat buzzer pembenci anis,mkanya loe sotoy",anis_Netral
Intinya rakyat memilih dua doang pak anis dangan pak prabowo mohon maaf dulu tidak untuk pak ganjar 😅,anis_Netral
apa..lu...kampret....🪓🪓🪓🪓,random_Netral
